,ensembl_id,gene_symbol,disease_id,disease_label,score,datasource_id,confidence,variant_so_id,is_approved,SO_label,study_id,variant_rsid,functional_consq,last_clinvar_update,panel_version,panel_version_date,clinical_significances,allelic_requirements,chembl_id,moa,tractability_type,id,is_appoved,LoF_other,is_inhibitor
434,ENSG00000116016,EPAS1,EFO_0001361,pulmonary arterial hypertension,1.0,genomics_england,green,None,,None,157,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.35,2021-03-23T10:40:37.534764Z,None,None,None,None,,e5d716fbce0dc3b0ecb0fcf82e069b3d3b9b4ea1,False,False,False
435,ENSG00000111676,ATN1,HP_0001626,Abnormality of the cardiovascular system,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,45b616418c926afacb06b3700ca2181a6782849f,False,False,False
436,ENSG00000132155,RAF1,EFO_1001502,rasopathy,1.0,genomics_england,green,None,,None,473,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.67,2021-05-06T10:34:01.669897Z,None,None,None,None,,b662a4724028729331d916e8a2290d6c75d2196e,False,False,False
437,ENSG00000182450,KCNK4,HP_0001250,Seizure,1.0,genomics_england,green,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,0fb05c5d1e118d9558bf396be05f381936dd638f,False,False,False
438,ENSG00000171608,PIK3CD,Orphanet_397596,Activated PIK3-delta syndrome,1.0,genomics_england,green,None,,None,398,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.421,2021-05-07T13:00:21.932671Z,None,None,None,None,,7c27f0d4fa698a087295010e6ab5c7de2a805d4f,False,False,False
439,ENSG00000187486,KCNJ11,Orphanet_552,MODY,1.0,genomics_england,green,None,,None,152,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.61,2021-05-05T17:51:08.092497Z,None,None,CHEMBL1481,BLOCKER,,fd74dc3c93108458978dac41855b062399d3c96e,True,False,True
440,ENSG00000125730,C3,Orphanet_280133,Complement component 3 deficiency,1.0,genomics_england,green,None,,None,83,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.20,2021-04-07T16:25:28.128864Z,None,None,None,None,,ff9624c9dcbe2c2269ba93904cd1a79c84d26009,False,False,False
441,ENSG00000258947,TUBB3,MONDO_0000904,complex cortical dysplasia with other brain malformations,1.0,genomics_england,green,None,,None,466,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.71,2021-05-26T12:10:48.556055Z,None,None,None,None,,59d3d02d24bda0c1338ddf2788d869c731dd6a11,False,False,False
442,ENSG00000169032,MAP2K1,Orphanet_1340,Cardiofaciocutaneous syndrome,1.0,genomics_england,green,None,,None,259,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.14,2020-09-30T13:44:28.360659Z,None,None,None,None,,c6616e10e24a4eec6203c3a7c4c51b309b189209,False,False,False
443,ENSG00000182450,KCNK4,HP_0001250,Seizure,0.5,genomics_england,amber,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,9ef626b49c192853329b317ff90cc62674a048e6,False,False,False
444,ENSG00000082996,RNF13,HP_0001508,Failure to thrive,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,96e4a20dde6c83a2b0c12428b76014182bd0fa3d,False,False,False
445,ENSG00000082996,RNF13,HP_0001249,Intellectual disability,1.0,genomics_england,green,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,c565881a0ecc777bc93f68ebeefb9b5fc3426ee3,False,False,False
446,ENSG00000196367,TRRAP,HP_0001249,Intellectual disability,0.5,genomics_england,amber,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,0068da449d6d107f14b6789d602f6dfa9c5d2fef,False,False,False
447,ENSG00000127603,MACF1,HP_0001249,Intellectual disability,1.0,genomics_england,green,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,7b857977d1fb7ef1483926f8ab5831f414efaf9e,False,False,False
448,ENSG00000047056,WDR37,HP_0001249,Intellectual disability,1.0,genomics_england,green,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,802117af9d15a44e2da9ae5ab33a75228ed8ab76,False,False,False
449,ENSG00000169032,MAP2K1,Orphanet_648,Noonan syndrome,1.0,genomics_england,green,None,,None,48,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.75,2021-01-29T15:21:16.036291Z,None,None,None,None,,b659f5f3f543cb09997b42f52370f6867c8ba2b5,False,False,False
450,ENSG00000015285,WAS,Orphanet_101987,Constitutional neutropenia,1.0,genomics_england,green,None,,None,111,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.77,2021-04-06T10:24:30.167293Z,None,None,None,None,,dbdc533eb4451547d9dac01007a9dd41cf315e70,False,False,False
451,ENSG00000112137,PHACTR1,Orphanet_1934,Early infantile epileptic encephalopathy,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,1cd6fc2d46a26ebd67d276961a5f0253de60facd,False,False,False
452,ENSG00000157404,KIT,Orphanet_44890,Gastrointestinal stromal tumor,1.0,genomics_england,green,None,,None,245,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.10,2021-05-26T12:07:13.161366Z,None,None,CHEMBL3545402,INHIBITOR,,47515c3aa9678159657e94c202e466b845f48b92,False,False,True
453,ENSG00000157404,KIT,Orphanet_44890,Gastrointestinal stromal tumor,1.0,genomics_england,green,None,,None,245,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.10,2021-05-26T12:07:13.161366Z,None,None,CHEMBL535,INHIBITOR,,47515c3aa9678159657e94c202e466b845f48b92,True,False,True
454,ENSG00000157404,KIT,Orphanet_44890,Gastrointestinal stromal tumor,1.0,genomics_england,green,None,,None,245,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.10,2021-05-26T12:07:13.161366Z,None,None,CHEMBL1908391,INHIBITOR,,47515c3aa9678159657e94c202e466b845f48b92,False,False,True
455,ENSG00000157404,KIT,Orphanet_44890,Gastrointestinal stromal tumor,1.0,genomics_england,green,None,,None,245,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.10,2021-05-26T12:07:13.161366Z,None,None,CHEMBL941,INHIBITOR,,47515c3aa9678159657e94c202e466b845f48b92,True,False,True
456,ENSG00000157404,KIT,Orphanet_44890,Gastrointestinal stromal tumor,1.0,genomics_england,green,None,,None,245,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.10,2021-05-26T12:07:13.161366Z,None,None,CHEMBL4204794,INHIBITOR,,47515c3aa9678159657e94c202e466b845f48b92,True,False,True
457,ENSG00000157404,KIT,Orphanet_44890,Gastrointestinal stromal tumor,1.0,genomics_england,green,None,,None,245,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.10,2021-05-26T12:07:13.161366Z,None,None,CHEMBL522892,INHIBITOR,,47515c3aa9678159657e94c202e466b845f48b92,False,False,True
458,ENSG00000157404,KIT,Orphanet_44890,Gastrointestinal stromal tumor,1.0,genomics_england,green,None,,None,245,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.10,2021-05-26T12:07:13.161366Z,None,None,CHEMBL1200485,INHIBITOR,,47515c3aa9678159657e94c202e466b845f48b92,True,False,True
459,ENSG00000157404,KIT,Orphanet_44890,Gastrointestinal stromal tumor,1.0,genomics_england,green,None,,None,245,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.10,2021-05-26T12:07:13.161366Z,None,None,CHEMBL3545026,INHIBITOR,,47515c3aa9678159657e94c202e466b845f48b92,False,False,True
460,ENSG00000157404,KIT,Orphanet_44890,Gastrointestinal stromal tumor,1.0,genomics_england,green,None,,None,245,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.10,2021-05-26T12:07:13.161366Z,None,None,CHEMBL572881,INHIBITOR,,47515c3aa9678159657e94c202e466b845f48b92,False,False,True
461,ENSG00000157404,KIT,Orphanet_44890,Gastrointestinal stromal tumor,1.0,genomics_england,green,None,,None,245,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.10,2021-05-26T12:07:13.161366Z,None,None,CHEMBL1642,INHIBITOR,,47515c3aa9678159657e94c202e466b845f48b92,True,False,True
462,ENSG00000157404,KIT,Orphanet_44890,Gastrointestinal stromal tumor,1.0,genomics_england,green,None,,None,245,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.10,2021-05-26T12:07:13.161366Z,None,None,CHEMBL3545021,INHIBITOR,,47515c3aa9678159657e94c202e466b845f48b92,False,False,True
463,ENSG00000157404,KIT,Orphanet_44890,Gastrointestinal stromal tumor,1.0,genomics_england,green,None,,None,245,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.10,2021-05-26T12:07:13.161366Z,None,None,CHEMBL1421,INHIBITOR,,47515c3aa9678159657e94c202e466b845f48b92,True,False,True
464,ENSG00000157404,KIT,Orphanet_44890,Gastrointestinal stromal tumor,1.0,genomics_england,green,None,,None,245,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.10,2021-05-26T12:07:13.161366Z,None,None,CHEMBL4216467,INHIBITOR,,47515c3aa9678159657e94c202e466b845f48b92,True,False,True
465,ENSG00000157404,KIT,Orphanet_44890,Gastrointestinal stromal tumor,1.0,genomics_england,green,None,,None,245,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.10,2021-05-26T12:07:13.161366Z,None,None,CHEMBL1336,INHIBITOR,,47515c3aa9678159657e94c202e466b845f48b92,True,False,True
466,ENSG00000157404,KIT,Orphanet_44890,Gastrointestinal stromal tumor,1.0,genomics_england,green,None,,None,245,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.10,2021-05-26T12:07:13.161366Z,None,None,CHEMBL477772,INHIBITOR,,47515c3aa9678159657e94c202e466b845f48b92,True,False,True
467,ENSG00000157404,KIT,Orphanet_44890,Gastrointestinal stromal tumor,1.0,genomics_england,green,None,,None,245,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.10,2021-05-26T12:07:13.161366Z,None,None,CHEMBL1567,INHIBITOR,,47515c3aa9678159657e94c202e466b845f48b92,True,False,True
468,ENSG00000157404,KIT,Orphanet_44890,Gastrointestinal stromal tumor,1.0,genomics_england,green,None,,None,245,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.10,2021-05-26T12:07:13.161366Z,None,None,CHEMBL3813873,INHIBITOR,,47515c3aa9678159657e94c202e466b845f48b92,True,False,True
469,ENSG00000157404,KIT,Orphanet_44890,Gastrointestinal stromal tumor,1.0,genomics_england,green,None,,None,245,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.10,2021-05-26T12:07:13.161366Z,None,None,CHEMBL1946170,INHIBITOR,,47515c3aa9678159657e94c202e466b845f48b92,True,False,True
470,ENSG00000133703,KRAS,Orphanet_1340,Cardiofaciocutaneous syndrome,1.0,genomics_england,green,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,8e56a9971f54334d5eac7ca379b156d19f32fc9b,False,False,False
471,ENSG00000115904,SOS1,EFO_1001502,rasopathy,1.0,genomics_england,green,None,,None,473,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.67,2021-05-06T10:34:01.669897Z,None,None,None,None,,8739e3e978ba525135d227bd3d84098d89603f15,False,False,False
472,ENSG00000157764,BRAF,Orphanet_648,Noonan syndrome,1.0,genomics_england,green,None,,None,65,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype -please provide details in the comments,None,2.12,2021-05-05T15:39:01.503800Z,None,None,None,None,,be7a5deea57426fb142c84913092ccab45ea5691,False,False,False
473,ENSG00000100596,SPTLC2,Orphanet_36386,Hereditary sensory and autonomic neuropathy type 1,1.0,genomics_england,green,None,,None,85,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.385,2021-05-11T14:41:59.522825Z,None,None,None,None,,4f7186d8887715ab26ed307bfd512772591093dc,False,False,False
474,ENSG00000196367,TRRAP,HP_0000079,Abnormality of the urinary system,0.5,genomics_england,amber,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,7c33d92d51fa8f4dbffa4969503356b19d51a9bb,False,False,False
475,ENSG00000132155,RAF1,Orphanet_648,Noonan syndrome,1.0,genomics_england,green,None,,None,749,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.42,2021-05-12T14:03:49.516441Z,None,None,None,None,,ef5edafcb94aabbbfc69237459f310d21163fc84,False,False,False
